Trabajos,CantEnMaquina,Ticks,Resultado,Caso
556,264,1.09377,166000377,Random+4
52,25,0.005294,15766192,Random+4
776,384,2.64983,220042045,Random
971,475,4.12653,-1407740860,Random+8
620,303,1.46915,185380072,Random+4
523,268,0.754557,145850508,Random
410,198,0.410067,120953439,Random
62,26,0.007912,18378288,Random
345,180,0.251808,97479037,Random
443,245,0.670849,131786005,Random
854,439,3.07426,250685742,Random+4
912,444,3.64518,1277513709,Random+8
858,437,3.54311,256512401,Random
762,384,2.70656,228884789,Random+4
75,41,0.011682,21677293,Random+4
498,257,0.911185,149917592,Random
415,218,0.640167,128257549,Random+4
981,491,4.62653,-393485719,Random+8
246,127,0.123968,-1099392852,Random+8
677,314,2.04466,206002257,Random+4
45,25,0.004232,12399181,Random+4
65,34,0.008812,21508364,Random+4
140,70,0.045015,46265965,Random+4
16,9,0.000586,5357194,Random+4
860,439,3.24248,250565637,Random
829,426,3.06021,1537830186,Random+8
255,137,0.171264,-195245166,Random+8
178,96,0.063595,671755958,Random+8
777,379,2.86246,225235929,Random+4
506,254,0.692874,147962333,Random+4
566,289,1.28846,170238357,Random+4
928,487,4.20664,259193051,Random
148,78,0.047186,41720439,Random
410,203,0.368476,124154831,Random
311,156,0.228813,88121291,Random
823,428,3.00812,945619169,Random+8
797,407,3.51545,-1666888523,Random+8
938,485,4.73479,283210231,Random+4
179,89,0.070713,56237242,Random+4
349,197,0.363506,110557630,Random+4
992,498,5.36716,289023323,Random
545,265,1.25087,156631733,Random
891,427,4.03901,-830781909,Random+8
537,271,1.30068,150546449,Random
208,108,0.099859,65366764,Random
446,213,0.62376,1782734335,Random+8
377,179,0.461177,109537012,Random
259,135,0.183637,78815972,Random
949,445,4.59115,286470815,Random+4
446,213,0.589368,1772511506,Random+8
119,68,0.029292,-948071650,Random+8
400,202,0.423145,117245273,Random+4
3,2,6.1e-05,659256,Random+4
472,254,0.702577,98200840,Random+8
436,198,0.685047,774586501,Random+8
504,263,1.112,-995950600,Random+8
113,57,0.028373,-1546455740,Random+8
913,466,4.20498,265215281,Random
537,245,1.31615,-1976952656,Random+8
198,107,0.084583,59858375,Random
502,250,0.972044,153146757,Random
965,470,4.7898,288747260,Random+4
276,141,0.181685,82856291,Random
396,194,0.459128,124338712,Random+4
771,395,2.59705,17903552,Random+8
796,398,3.02589,227875289,Random+4
80,38,0.013272,23254730,Random+4
707,363,2.54682,-2104301313,Random+8
6,3,0.000135,601648833,Random+8
890,436,4.08679,258079206,Random
553,268,1.19128,160512972,Random
669,320,1.73128,195431064,Random+4
617,294,1.60879,191356886,Random+4
439,231,0.801247,134109360,Random+4
872,438,3.86938,1561346889,Random+8
130,69,0.037231,154025042,Random+8
349,184,0.415366,643890028,Random+8
530,263,1.00001,166873497,Random+4
435,220,0.681244,685013194,Random+8
972,487,4.70491,275296469,Random
588,303,1.28021,172074388,Random+4
491,241,0.811361,141133228,Random
189,91,0.086069,54870558,Random
221,123,0.121058,65072429,Random
351,175,0.386532,106274611,Random
535,285,1.11677,147916654,Random
457,245,0.768695,137749000,Random
924,472,4.46612,-1813647954,Random+8
845,421,3.57916,246833469,Random+4
405,205,0.485446,1968968860,Random+8
632,336,1.3635,183073405,Random
600,303,1.33404,174961159,Random+4
585,297,1.29935,-1457113543,Random+8
384,196,0.388272,116519172,Random+4
998,503,5.11006,283087894,Random
913,439,4.89071,1376410805,Random+8
315,170,0.377613,1524866316,Random+8
55,27,0.006505,1223820120,Random+8
943,481,5.13003,284686136,Random+4
468,234,0.796766,137891564,Random+4
180,87,0.07848,50855834,Random+4
661,319,1.84959,1874979044,Random+8
874,434,3.54484,260829855,Random
826,408,3.32126,239143016,Random+4
473,247,0.948178,142186215,Random+4
65,37,0.008938,17643242,Random+4
814,423,3.24277,233854010,Random
946,478,5.17417,379076268,Random+8
137,66,0.045061,856422136,Random+8
625,330,1.78611,184991786,Random+4
639,305,1.73516,183183420,Random
124,62,0.03296,36282163,Random+4
312,149,0.273947,1227330093,Random+8
499,253,0.835158,153886010,Random+4
554,276,1.16722,-274813086,Random+8
522,275,0.954684,161301938,Random+4
92,52,0.017566,25723598,Random+4
662,328,2.06829,1968917028,Random+8
117,63,0.030715,-1150391009,Random+8
638,315,1.84252,187284294,Random+4
178,91,0.072187,52111137,Random+4
461,245,0.831687,134427392,Random+4
988,476,4.88148,279837476,Random
445,212,0.667995,135461441,Random+4
583,300,1.63107,170584192,Random+4
887,455,4.03699,-1229143165,Random+8
481,220,0.73612,143168382,Random+4
128,64,0.03581,39714377,Random+4
904,470,3.97094,264732187,Random
861,422,3.91604,453694072,Random+8
870,436,4.02614,253205022,Random+4
82,38,0.014098,23703708,Random+4
70,39,0.010465,21585137,Random+4
835,414,3.39441,230497077,Random
630,325,1.71536,-1241910545,Random+8
459,214,0.702579,133166501,Random
293,132,0.247688,-681907390,Random+8
320,172,0.278881,90079749,Random
465,225,0.793815,-614634054,Random+8
347,163,0.4312,434923552,Random+8
390,206,0.617109,459408562,Random+8
488,227,1.14796,1699289903,Random+8
945,469,4.37957,288901978,Random+4
71,35,0.010462,21950997,Random+4
411,189,0.595442,121368870,Random+4
876,432,3.74973,251878300,Random
494,264,0.901861,-1990800724,Random+8
110,50,0.026123,-1853564241,Random+8
278,142,0.194823,88243088,Random
207,101,0.101193,61566231,Random
46,23,0.004532,15349485,Random
413,199,0.461552,123397133,Random+4
161,81,0.056144,49736408,Random+4
492,235,0.833123,142819540,Random
625,327,1.56575,-1747749591,Random+8
504,242,0.929927,146766212,Random
60,33,0.00811,17085474,Random
587,274,1.58067,-1262550572,Random+8
834,421,3.24938,244686509,Random+4
247,117,0.154443,72734655,Random+4
528,260,1.0464,1417751710,Random+8
713,332,2.13297,206607143,Random
203,94,0.099558,55917851,Random
487,235,0.792382,154102541,Random+4
154,71,0.051829,44997995,Random
126,59,0.033305,33158280,Random
144,69,0.043715,42654517,Random
48,22,0.004436,16839488,Random
282,134,0.193947,82349533,Random
437,215,0.622904,123757589,Random
100,46,0.022513,28989594,Random
851,410,3.46098,-541023209,Random+8
728,356,2.43105,206982042,Random
842,405,3.42859,255165423,Random+4
438,225,0.54402,969026584,Random+8
578,328,1.44418,-2147200909,Random+8
684,350,1.95696,203895349,Random
83,38,0.01461,23880935,Random
653,324,1.94626,1077282199,Random+8
155,85,0.053269,-1635427487,Random+8
661,334,2.06746,188607686,Random
48,22,0.005768,15564981,Random
1000,510,5.17289,301210256,Random+4
685,355,1.96866,-21972307,Random+8
466,232,0.76972,137916061,Random+4
350,182,0.416941,107701162,Random+4
489,243,0.822904,1802974023,Random+8
326,166,0.319016,104507943,Random+4
364,182,0.368524,-2147373186,Random+8
287,137,0.24625,91085080,Random+4
123,55,0.033011,35993959,Random+4
278,214,0.204682,-2147291677,Random+8
155,70,0.051827,-1631840376,Random+8
121,63,0.030482,-751695722,Random+8
846,420,3.42695,237860722,Random
448,218,0.745005,123639025,Random
1,1,3.2e-05,774258,Random
528,283,0.982215,1416581773,Random+8
380,200,0.480273,114288664,Random
474,242,0.947889,137794102,Random
774,380,2.52768,225191974,Random+4
745,369,2.31608,1707508060,Random+8
28,14,0.001795,-1485979168,Random+8
794,394,2.94709,230561350,Random+4
996,494,5.74005,289446995,Random
758,387,2.91468,233546937,Random+4
920,288,4.90599,-2147428737,Random+8
541,288,1.09918,163612854,Random+4
847,412,3.40255,239186866,Random
721,361,2.3131,222701502,Random+4
306,145,0.263026,90306624,Random+4
463,238,0.81716,139912580,Random
294,153,0.237537,92765617,Random+4
226,111,0.12615,65049042,Random+4
350,181,0.369884,103246860,Random+4
962,157,4.67523,-2147324245,Random+8
605,302,1.35443,176005425,Random
249,131,0.170074,68654887,Random
284,139,0.250434,84042774,Random
262,142,0.208037,73090930,Random
127,70,0.035366,36805895,Random
597,310,1.37234,-253607521,Random+8
315,150,0.263459,93828810,Random
242,121,0.142026,-1503867873,Random+8
539,278,1.11797,-1780205250,Random+8
964,475,4.67503,286627040,Random+4
723,361,2.58981,-504231769,Random+8
451,227,0.757789,-2012306633,Random+8
187,98,0.087349,1573438721,Random+8
115,58,0.029514,-1348086660,Random+8
966,476,4.9691,278175736,Random
335,162,0.331534,-763886614,Random+8
362,187,0.412876,102639163,Random
249,131,0.162838,-796154746,Random+8
416,199,0.586237,-1233740961,Random+8
811,394,2.98938,248290716,Random+4
573,281,1.24437,177469834,Random
363,182,0.403677,103422996,Random
570,294,1.15946,1327376004,Random+8
881,463,4.10525,266324073,Random+4
820,405,3.5778,239332620,Random
75,32,0.012064,19340110,Random
370,189,0.411526,110248901,Random+4
347,172,0.336654,101708554,Random
977,457,4.86534,-790332933,Random+8
708,376,2.32779,200367461,Random
745,367,2.60083,213844819,Random+4
415,222,0.527949,119282888,Random
231,100,0.139896,75466895,Random
407,207,0.528768,122608799,Random+4
389,205,0.474377,110927328,Random+4
358,179,0.40901,103224293,Random+4
811,405,2.7791,-264922814,Random+8
614,315,1.44901,177001548,Random
420,206,0.575276,128807288,Random+4
449,223,0.612297,134858820,Random
585,281,1.23348,173775683,Random+4
723,361,2.4606,204809473,Random
833,408,3.16963,1933185213,Random+8
183,79,0.07613,1177722673,Random+8
21,11,0.001035,2106108339,Random+8
778,394,2.86769,232369500,Random+4
594,295,1.64411,180714728,Random+4
29,19,0.001936,7307281,Random+4
799,385,3.17645,-1470652276,Random+8
590,309,1.48033,-953505192,Random+8
52,22,0.005662,922917405,Random+8
988,474,5.37653,279852383,Random
501,269,0.90377,-1288194438,Random+8
880,429,3.98123,268760227,Random+4
713,357,2.31229,206215701,Random
691,332,1.99645,586009383,Random+8
57,30,0.006806,1421817009,Random+8
144,76,0.045393,1558472712,Random+8
411,218,0.57622,115944116,Random
145,71,0.046568,41890673,Random
440,215,0.647986,1175837175,Random+8
58,27,0.007222,1522038611,Random+8
66,25,0.01014,-1966556536,Random+8
386,193,0.504538,65105080,Random+8
109,52,0.02447,-1955020260,Random+8
540,253,1.19236,152532351,Random
819,425,2.98739,254119315,Random+4
387,199,0.427997,159028103,Random+8
377,183,0.409712,-844823647,Random+8
739,361,2.60232,1094811163,Random+8
216,116,0.113934,190809211,Random+8
858,428,3.98137,258299292,Random+4
921,476,4.57038,271327655,Random
74,39,0.01228,20856970,Random
356,178,0.423524,107717046,Random
771,385,2.66951,20326860,Random+8
180,82,0.078695,873782468,Random+8
721,340,2.28215,224973343,Random+4
549,274,1.25997,163097883,Random+4
155,79,0.058288,40650014,Random+4
800,411,3.00615,228080046,Random
520,272,1.07777,164193530,Random
797,420,2.80026,-1672471381,Random+8
424,218,0.581592,-426082230,Random+8
977,488,4.15056,293922391,Random+4
979,497,4.02089,-599786291,Random+8
854,424,2.96352,256898755,Random+4
476,234,0.680042,150393760,Random+4
743,357,1.94672,1505081165,Random+8
319,148,0.224914,1930140465,Random+8
429,219,0.530867,73579664,Random+8
667,346,1.43466,207618765,Random+4
487,236,0.640044,150197420,Random+4
439,220,0.535148,135676656,Random+4
844,454,2.61681,-1248686686,Random+8
605,306,1.09762,178215497,Random+4
209,101,0.070319,61910808,Random+4
556,273,0.828172,171592921,Random+4
701,343,1.42502,1590319296,Random+8
430,219,0.433375,128498712,Random+4
128,55,0.027428,40368756,Random+4
268,133,0.137174,1105850118,Random+8
38,20,0.003114,-483636946,Random+8
26,17,0.001455,-1687865812,Random+8
236,112,0.105578,67324970,Random+4
760,389,1.95323,221212495,Random+4
792,338,2.13659,-2147418281,Random+8
609,290,1.06526,957590948,Random+8
494,247,0.629033,-2000978697,Random+8
779,398,1.92125,227501386,Random+4
132,74,0.037829,350743395,Random+8
203,94,0.073304,-1117074699,Random+8
58,30,0.005328,1519751889,Random+8
843,430,2.60519,250478844,Random+4
914,442,3.05011,1478972822,Random+8
237,116,0.094037,-2000567756,Random+8
522,264,0.738683,810289767,Random+8
899,445,2.70115,276739836,Random+4
74,36,0.011684,20413307,Random+4
668,320,1.48852,-1729106408,Random+8
356,170,0.256673,109962534,Random+4
555,270,0.949504,169297085,Random+4
642,318,1.28822,-27367236,Random+8
69,37,0.010439,-1669802253,Random+8
381,206,0.321285,114861502,Random+4
271,141,0.164469,1403691543,Random+8
439,223,0.429381,1072150914,Random+8
82,38,0.014789,-367670442,Random+8
820,403,2.42481,252228053,Random+4
914,467,3.53981,1475443950,Random+8
710,384,1.95159,211054769,Random+4
287,137,0.213827,86565463,Random+4
452,222,0.523299,-1911405422,Random+8
147,71,0.046765,44518475,Random+4
530,260,0.893965,1615350209,Random+8
542,255,0.960118,-1474526050,Random+8
334,166,0.283087,-861024669,Random+8
799,398,2.23767,241206421,Random+4
436,230,0.478694,772293911,Random+8
334,160,0.286919,-860196210,Random+8
729,351,2.12829,96938758,Random+8
976,480,3.78576,294914232,Random+4
833,409,2.80486,246134763,Random+4
927,461,3.76052,-1516679845,Random+8
206,99,0.083522,-814490375,Random+8
417,218,0.429214,121531493,Random+4
39,26,0.003275,10752989,Random+4
647,303,1.34664,463279594,Random+8
225,126,0.094703,1089009052,Random+8
5,4,0.000112,501160651,Random+8
921,461,3.37118,280981185,Random+4
391,186,0.395977,109257664,Random+4
967,499,4.14428,-1804579993,Random+8
436,225,0.539471,772708662,Random+8
933,448,3.65918,278896406,Random+4
628,330,1.51147,-1437917802,Random+8
231,112,0.105644,1692680709,Random+8
247,105,0.137522,72157137,Random+4
249,129,0.127489,78620466,Random+4
778,374,2.34608,237823350,Random+4
886,456,3.1034,-1338411257,Random+8
235,1,0.098497,-2147427881,Random+8
99,52,0.014753,1336951107,Random+8
187,93,0.066806,1577886994,Random+8
267,129,0.180619,1007497987,Random+8
560,295,0.995732,167280665,Random+4
53,28,0.005969,16077075,Random+4
532,251,0.855755,1809992451,Random+8
523,271,0.772918,151819380,Random+4
410,197,0.423688,-1819756427,Random+8
710,358,1.74164,212096431,Random+4
600,289,1.25497,171119494,Random+4
68,33,0.009266,19167727,Random+4
357,180,0.276975,108429672,Random+4
337,177,0.247553,101980472,Random+4
955,456,3.73269,1299125668,Random+8
604,304,1.17824,182521372,Random+4
162,82,0.045691,49720836,Random+4
587,287,1.16655,-1259313283,Random+8
6,3,0.000295,601713060,Random+8
246,119,0.123754,-1102239579,Random+8
327,156,0.293074,-1568361466,Random+8
578,261,1.24731,-2147343146,Random+8
958,463,3.72418,284392860,Random+4
739,385,2.06349,1101273268,Random+8
69,31,0.010233,-1668561260,Random+8
920,484,3.39361,283520908,Random+4
181,90,0.060554,56435590,Random+4
144,79,0.039933,45689747,Random+4
989,520,4.15377,405628086,Random+8
478,237,0.659325,692460128,Random+8
964,462,3.43398,293311966,Random+4
177,86,0.064291,52301120,Random+4
74,40,0.011257,21847878,Random+4
693,343,1.68334,792005436,Random+8
814,413,2.45864,245246214,Random+4
808,408,2.49877,-562682812,Random+8
74,33,0.008387,-1167240945,Random+8
547,283,0.766615,-977053782,Random+8
271,128,0.14247,1407324412,Random+8
39,19,0.002437,-385042926,Random+8
627,314,1.24091,-1540151410,Random+8
927,459,2.86128,277916373,Random+4
586,293,0.874568,-1355025642,Random+8
14,9,0.000513,1405451712,Random+8
395,190,0.322799,961082090,Random+8
872,444,2.55977,251983053,Random+4
481,250,0.639068,150462314,Random+4
843,432,2.67723,-1351917481,Random+8
2,1,4.2e-05,200754940,Random+8
634,319,1.37633,-835950222,Random+8
761,383,2.01858,225909840,Random+4
643,318,1.37759,68673209,Random+8
574,276,1.0763,1721715091,Random+8
381,176,0.301125,-442890900,Random+8
834,426,2.44419,249022403,Random+4
609,295,1.07935,956177421,Random+8
530,274,0.855598,1618645881,Random+8
158,80,0.053997,-1334515679,Random+8
351,196,0.290198,842905230,Random+8
837,409,2.48009,253705076,Random+4
351,181,0.300571,846375281,Random+8
641,320,1.18104,193198667,Random+4
615,313,1.13858,1553919290,Random+8
233,128,0.098323,1891979367,Random+8
422,209,0.365633,124238598,Random+4
585,291,0.96517,176638072,Random+4
306,146,0.200986,94713046,Random+4
993,497,4.07592,807141741,Random+8
65,36,0.006945,-2068573657,Random+8
860,440,2.81769,257989715,Random+4
455,218,0.429289,142687902,Random+4
643,312,1.21948,186923569,Random+4
895,460,2.62002,-436836411,Random+8
722,344,1.54546,220571897,Random+4
575,282,0.987466,1832150293,Random+8
370,183,0.276316,111348299,Random+4
553,256,0.846783,166863186,Random+4
195,108,0.081023,62924337,Random+4
736,341,1.67601,225036978,Random+4
20,8,0.000693,5038165,Random+4
348,182,0.22878,107124069,Random+4
995,480,3.63618,1001685283,Random+8
314,170,0.167457,1424185211,Random+8
324,159,0.18699,-1860682335,Random+8
716,334,1.34038,205298921,Random+4
7,5,0.000109,2144397,Random+4
453,217,0.438981,-1809205631,Random+8
429,210,0.357862,127776956,Random+4
411,201,0.335456,115746946,Random+4
599,314,0.900706,-51348419,Random+8
226,117,0.08986,1187772912,Random+8
598,306,1.11106,-151254125,Random+8
225,107,0.109826,1093454193,Random+8
623,319,1.42273,-1938836437,Random+8
929,462,3.22879,282151998,Random+4
407,199,0.331994,-2131212355,Random+8
277,142,0.146719,2015836308,Random+8
597,303,0.928939,175716883,Random+4
564,266,0.8776,727406298,Random+8
78,44,0.009688,-767231995,Random+8
425,213,0.374766,132167796,Random+4
725,361,1.62878,225643409,Random+4
146,85,0.037476,46914232,Random+4
449,208,0.475558,136772855,Random+4
811,425,2.26161,-264860635,Random+8
787,397,1.91557,237461070,Random+4
946,476,3.2355,387611385,Random+8
733,383,1.64868,217622249,Random+4
427,208,0.364969,-115124386,Random+8
280,159,0.133036,83663097,Random+4
217,106,0.077881,286503539,Random+8
121,58,0.026911,-749379349,Random+8
6,3,0.000129,602487847,Random+8
490,253,0.555583,1895878601,Random+8
462,228,0.510442,-908453688,Random+8
278,64,0.133241,-2147467964,Random+8
779,384,1.67421,224195911,Random+4
454,214,0.425105,137435835,Random+4
489,230,0.591719,142441158,Random+4
75,36,0.011724,24840966,Random+4
274,146,0.151795,75845643,Random+4
814,396,2.08306,38640206,Random+8
539,285,0.892345,-1770383730,Random+8
368,195,0.385353,-1744926030,Random+8
375,175,0.324067,-1042797397,Random+8
383,203,0.36373,-247083997,Random+8
46,19,0.004772,317853609,Random+8
389,189,0.428861,363056832,Random+8
927,440,3.06434,275071135,Random+4
